KODE_KL,NAMA_KL,KODE_SATKER,KODE_BARANG,NUP,NO_DIPA,NO_SP2D,TGL_SP2D,NILAI,KODE_AKUN,UR_AKUN,NOREG,JENIS_TRANSAKSI,UR_JNS_TRANSASKI,TGL_BUKU,NO_BUKTI,JENIS_PEMELIHARAAN,PIHAK_PEMELIHARA,URAIAN_UNIT_PEMELIHARA,UNIT_PEMEILHARA,KETERANGAN,TERAKHIR_YN
A,KEMENTERIAN A ,FF,3020101003,6,DIPA-FF,163000000000000.0,2017-9-7 00:00:00.000,2320000,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Ban,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,DD,3020101003,5,DIPA-DD,191000000000000.0,2016-6-27 00:00:00.000,596100,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan LWEX,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,II,3020104003,2,DIPA-II,194000000000000.0,2018-2-22 00:00:00.000,2201800,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,DD,3020104003,4,DIPA-DD,206000000000000.0,2017-11-14 00:00:00.000,864700,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan LLEQ,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,JJ,3020105003,1,DIPA-JJ,196000000000000.0,2016-1-8 00:00:00.000,3666800,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan NXCI,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,AA,3020104003,5,DIPA-AA,170000000000000.0,2020-5-27 00:00:00.000,4871600,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Tambah Stiker,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,HH,3020104003,4,DIPA-HH,195000000000000.0,2018-5-6 00:00:00.000,9620100,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti TQZX,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,GG,3020104003,6,DIPA-GG,192000000000000.0,2019-5-23 00:00:00.000,9532200,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Pembayaran PKB,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,II,3020101003,4,DIPA-II,191000000000000.0,2019-10-7 00:00:00.000,5141800,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan MQKE,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,CC,3020103003,4,DIPA-CC,204000000000000.0,2017-6-26 00:00:00.000,5567000,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Pembayaran PKB,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,GG,3020101003,5,DIPA-GG,194000000000000.0,2016-10-2 00:00:00.000,5578300,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti GXZH,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,DD,3020101003,6,DIPA-DD,201000000000000.0,2017-8-26 00:00:00.000,7052000,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan QUKT,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,DD,3020104003,3,DIPA-DD,167000000000000.0,2019-10-4 00:00:00.000,794800,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan OTGF,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,EE,3020101003,3,DIPA-EE,184000000000000.0,2020-11-12 00:00:00.000,6644900,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,CC,3020101003,2,DIPA-CC,176000000000000.0,2017-1-20 00:00:00.000,9232900,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan ONEH,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,BB,3020102003,1,DIPA-BB,165000000000000.0,2020-5-26 00:00:00.000,165800,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan MTYY,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,DD,3020103003,5,DIPA-DD,178000000000000.0,2018-4-6 00:00:00.000,7733600,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan KXHV,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,BB,3020105003,2,DIPA-BB,189000000000000.0,2018-2-26 00:00:00.000,2795500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,JJ,3020101003,2,DIPA-JJ,198000000000000.0,2018-11-17 00:00:00.000,7518400,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan KYKO,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,FF,3020101003,4,DIPA-FF,200000000000000.0,2018-11-8 00:00:00.000,7856200,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan YPOW,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,EE,3020105003,1,DIPA-EE,189000000000000.0,2016-6-23 00:00:00.000,5015800,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan UZWP,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,GG,3020103003,5,DIPA-GG,199000000000000.0,2017-5-3 00:00:00.000,9725500,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan EQUF,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,CC,3020105003,3,DIPA-CC,196000000000000.0,2017-11-26 00:00:00.000,2955600,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan KZQH,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,EE,3020105003,6,DIPA-EE,177000000000000.0,2019-2-19 00:00:00.000,5253400,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,DD,3020104003,2,DIPA-DD,208000000000000.0,2019-4-26 00:00:00.000,8020100,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Ganti IJAM,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,DD,3020105003,5,DIPA-DD,177000000000000.0,2016-3-23 00:00:00.000,7838700,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan PWHO,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,FF,3020105003,6,DIPA-FF,192000000000000.0,2019-6-21 00:00:00.000,9684000,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan ZNUE,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,JJ,3020102003,5,DIPA-JJ,169000000000000.0,2019-12-23 00:00:00.000,7888900,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,II,3020105003,2,DIPA-II,167000000000000.0,2018-9-4 00:00:00.000,1145800,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,DD,3020102003,4,DIPA-DD,178000000000000.0,2017-5-12 00:00:00.000,1231000,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,CC,3020102003,1,DIPA-CC,198000000000000.0,2020-12-5 00:00:00.000,5839500,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,JJ,3020101003,5,DIPA-JJ,171000000000000.0,2017-4-16 00:00:00.000,1761600,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Penggantian Radiator,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,BB,3020101003,4,DIPA-BB,209000000000000.0,2017-3-20 00:00:00.000,204600,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,DD,3020101003,5,DIPA-DD,183000000000000.0,2017-9-8 00:00:00.000,1010500,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan JGDD,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,FF,3020101003,2,DIPA-FF,185000000000000.0,2019-7-8 00:00:00.000,6640000,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan DSGR,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,AA,3020103003,6,DIPA-AA,178000000000000.0,2016-1-24 00:00:00.000,9976800,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Stiker Kaca,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,JJ,3020103003,4,DIPA-JJ,208000000000000.0,2017-1-26 00:00:00.000,9605900,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan DUTF,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,II,3020102003,2,DIPA-II,162000000000000.0,2016-10-6 00:00:00.000,7731900,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,AA,3020102003,2,DIPA-AA,204000000000000.0,2017-4-7 00:00:00.000,7199300,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,GG,3020104003,6,DIPA-GG,189000000000000.0,2018-7-5 00:00:00.000,3217800,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan BUXF,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,FF,3020101003,6,DIPA-FF,204000000000000.0,2017-12-18 00:00:00.000,2524400,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Stiker Kaca,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,BB,3020102003,4,DIPA-BB,205000000000000.0,2020-1-17 00:00:00.000,6853900,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,FF,3020102003,1,DIPA-FF,190000000000000.0,2018-3-3 00:00:00.000,8118300,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,GG,3020103003,3,DIPA-GG,161000000000000.0,2017-11-26 00:00:00.000,2965900,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,AA,3020105003,2,DIPA-AA,197000000000000.0,2020-3-4 00:00:00.000,5342200,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Lampu,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,BB,3020105003,6,DIPA-BB,180000000000000.0,2017-10-25 00:00:00.000,181600,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Oli Transmisi,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,CC,3020101003,6,DIPA-CC,179000000000000.0,2016-10-26 00:00:00.000,1073600,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan CQGN,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,EE,3020104003,3,DIPA-EE,169000000000000.0,2017-7-18 00:00:00.000,7433300,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan VLMF,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,FF,3020104003,4,DIPA-FF,177000000000000.0,2020-4-21 00:00:00.000,3309900,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,BB,3020105003,2,DIPA-BB,182000000000000.0,2017-9-6 00:00:00.000,7552300,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan CWKO,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,FF,3020101003,4,DIPA-FF,189000000000000.0,2016-2-16 00:00:00.000,919300,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,DD,3020101003,4,DIPA-DD,179000000000000.0,2020-2-11 00:00:00.000,4946000,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan XBBX,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,GG,3020103003,1,DIPA-GG,194000000000000.0,2018-3-22 00:00:00.000,1170400,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan VVIC,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,II,3020104003,5,DIPA-II,201000000000000.0,2019-8-27 00:00:00.000,3547400,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan YRLF,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,II,3020101003,5,DIPA-II,210000000000000.0,2020-10-3 00:00:00.000,2100,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Ban,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,AA,3020103003,2,DIPA-AA,194000000000000.0,2019-11-10 00:00:00.000,9323600,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,CC,3020104003,5,DIPA-CC,191000000000000.0,2018-3-17 00:00:00.000,229100,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,JJ,3020105003,4,DIPA-JJ,192000000000000.0,2017-6-24 00:00:00.000,9624400,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan YZFV,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,HH,3020103003,4,DIPA-HH,162000000000000.0,2017-2-4 00:00:00.000,5244000,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Pembayaran PKB,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,EE,3020103003,2,DIPA-EE,207000000000000.0,2017-9-21 00:00:00.000,3160900,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan IYMM,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,GG,3020104003,1,DIPA-GG,200000000000000.0,2018-9-13 00:00:00.000,2016300,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan IWTM,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,AA,3020102003,4,DIPA-AA,178000000000000.0,2017-11-21 00:00:00.000,1295200,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan VWDO,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,II,3020101003,2,DIPA-II,195000000000000.0,2019-5-9 00:00:00.000,8813600,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan KVJM,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,DD,3020105003,3,DIPA-DD,165000000000000.0,2018-12-21 00:00:00.000,5209600,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan PNMI,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,II,3020102003,4,DIPA-II,190000000000000.0,2017-9-18 00:00:00.000,8425200,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan YMDS,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,FF,3020103003,1,DIPA-FF,180000000000000.0,2020-6-28 00:00:00.000,340200,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan HLWU,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,GG,3020102003,5,DIPA-GG,164000000000000.0,2016-4-20 00:00:00.000,7192400,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan BDNT,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,BB,3020102003,4,DIPA-BB,172000000000000.0,2016-12-21 00:00:00.000,3584800,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Ban,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,JJ,3020101003,3,DIPA-JJ,187000000000000.0,2018-3-16 00:00:00.000,3554000,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,II,3020103003,6,DIPA-II,164000000000000.0,2017-8-8 00:00:00.000,4332600,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,HH,3020102003,4,DIPA-HH,176000000000000.0,2016-2-20 00:00:00.000,4950200,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan GDSU,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,BB,3020104003,5,DIPA-BB,204000000000000.0,2017-8-18 00:00:00.000,1568400,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,EE,3020101003,5,DIPA-EE,168000000000000.0,2019-9-11 00:00:00.000,1251400,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan KNGN,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,CC,3020103003,3,DIPA-CC,203000000000000.0,2017-7-8 00:00:00.000,4414100,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR CC,CC,\N,N
A,KEMENTERIAN A ,GG,3020105003,5,DIPA-GG,163000000000000.0,2016-10-12 00:00:00.000,8276700,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan FEDG,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,DD,3020103003,2,DIPA-DD,199000000000000.0,2016-12-19 00:00:00.000,2687700,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Radiator,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,JJ,3020105003,1,DIPA-JJ,166000000000000.0,2019-8-7 00:00:00.000,1566500,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR JJ,JJ,\N,N
A,KEMENTERIAN A ,FF,3020105003,5,DIPA-FF,175000000000000.0,2018-9-21 00:00:00.000,3235100,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,BB,3020104003,1,DIPA-BB,183000000000000.0,2019-12-19 00:00:00.000,3652800,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti KMTC,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,II,3020105003,6,DIPA-II,167000000000000.0,2020-6-17 00:00:00.000,7680000,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Ganti Oli,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,AA,3020102003,6,DIPA-AA,163000000000000.0,2016-5-21 00:00:00.000,2621700,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Cuci Mobil,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,GG,3020102003,4,DIPA-GG,185000000000000.0,2017-4-24 00:00:00.000,1687600,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,GG,3020103003,3,DIPA-GG,171000000000000.0,2018-9-15 00:00:00.000,3574000,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan SPWH,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,DD,3020105003,1,DIPA-DD,209000000000000.0,2017-8-25 00:00:00.000,3838900,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,BB,3020103003,3,DIPA-BB,203000000000000.0,2019-2-14 00:00:00.000,1112200,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Ganti Kaca,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,AA,3020102003,4,DIPA-AA,195000000000000.0,2018-2-5 00:00:00.000,2534000,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan DOBC,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,FF,3020104003,6,DIPA-FF,198000000000000.0,2018-9-7 00:00:00.000,1008500,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan UTPB,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,HH,3020103003,1,DIPA-HH,203000000000000.0,2020-7-19 00:00:00.000,8557900,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan TNRI,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,HH,3020105003,2,DIPA-HH,199000000000000.0,2018-9-13 00:00:00.000,6907900,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan MSPY,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,BB,3020105003,1,DIPA-BB,161000000000000.0,2017-3-26 00:00:00.000,260800,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan NTSV,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,BB,3020104003,6,DIPA-BB,178000000000000.0,2019-5-28 00:00:00.000,8935000,523121,\N,3.02.01.02.003.00006,\N,\N,\N,\N,Perawatan SCZT,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,HH,3020102003,2,DIPA-HH,169000000000000.0,2016-10-3 00:00:00.000,1079500,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan OMSP,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,AA,3020102003,3,DIPA-AA,202000000000000.0,2017-3-8 00:00:00.000,4986200,523121,\N,3.02.01.02.003.00003,\N,\N,\N,\N,Perawatan JUUC,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,II,3020102003,1,DIPA-II,180000000000000.0,2017-5-24 00:00:00.000,7936600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan WVLK,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,BB,3020102003,5,DIPA-BB,198000000000000.0,2016-7-7 00:00:00.000,4921300,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan Rutin,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,HH,3020105003,4,DIPA-HH,207000000000000.0,2020-10-24 00:00:00.000,5081800,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan NEGT,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
A,KEMENTERIAN A ,AA,3020101003,4,DIPA-AA,185000000000000.0,2016-5-26 00:00:00.000,203500,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan OYPG,Kementerian Lembaga (K/L),KANTOR AA,AA,\N,N
A,KEMENTERIAN A ,EE,3020104003,5,DIPA-EE,188000000000000.0,2019-11-15 00:00:00.000,2403500,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Tambah Stiker,Kementerian Lembaga (K/L),KANTOR EE,EE,\N,N
A,KEMENTERIAN A ,FF,3020101003,4,DIPA-FF,209000000000000.0,2020-9-13 00:00:00.000,9252700,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Perawatan ULNF,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,DD,3020101003,4,DIPA-DD,168000000000000.0,2018-11-1 00:00:00.000,9009800,523121,\N,3.02.01.02.003.00004,\N,\N,\N,\N,Ganti Aki,Kementerian Lembaga (K/L),KANTOR DD,DD,\N,N
A,KEMENTERIAN A ,BB,3020105003,1,DIPA-BB,173000000000000.0,2020-2-11 00:00:00.000,1380800,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Perawatan WNCF,Kementerian Lembaga (K/L),KANTOR BB,BB,\N,N
A,KEMENTERIAN A ,GG,3020104003,2,DIPA-GG,187000000000000.0,2020-11-4 00:00:00.000,1213800,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan RGTM,Kementerian Lembaga (K/L),KANTOR GG,GG,\N,N
A,KEMENTERIAN A ,II,3020102003,2,DIPA-II,179000000000000.0,2016-12-12 00:00:00.000,2371000,523121,\N,3.02.01.02.003.00002,\N,\N,\N,\N,Perawatan LYFP,Kementerian Lembaga (K/L),KANTOR II,II,\N,N
A,KEMENTERIAN A ,FF,3020103003,5,DIPA-FF,176000000000000.0,2020-5-28 00:00:00.000,4978800,523121,\N,3.02.01.02.003.00005,\N,\N,\N,\N,Perawatan ZMWK,Kementerian Lembaga (K/L),KANTOR FF,FF,\N,N
A,KEMENTERIAN A ,HH,3020104003,1,DIPA-HH,177000000000000.0,2016-7-17 00:00:00.000,2627600,523121,\N,3.02.01.02.003.00001,\N,\N,\N,\N,Ganti Oli Transmisi,Kementerian Lembaga (K/L),KANTOR HH,HH,\N,N
